_id,subject,difficulty,difficultyScore,questionText,optionA,optionB,optionC,optionD,correctAnswer,explanation,graph,tags,metadata.generatedBy,metadata.generatedAt,metadata.timesUsed,metadata.averageAccuracy,metadata.averageTimeSpent,createdAt,updatedAt
batch01-math-012,math,medium,6,"A faucet can fill a tub in 24 minutes, and a drain can empty it in 36 minutes. If both are open, how many minutes will it take to fill the tub?",48,54,72,96,C,"Filling rate is 1/24 tub per minute, draining rate is 1/36. Net rate is 1/24 - 1/36 = 1/72, so the tub fills in 72 minutes.",,problem solving and data analysis|rates,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-013,math,medium,6,The line graph shows the total number of study hours Mateo recorded over five weeks. During which week did he log the greatest increase compared with the previous week?,Week 2,Week 3,Week 4,Week 5,C,"Hours per week increase as follows: Week1=6, Week2=9 (+3), Week3=11 (+2), Week4=16 (+5), Week5=18 (+2). The greatest jump is +5 from Week3 to Week4.","{""type"":""line"",""data"":[{""week"":1,""hours"":6},{""week"":2,""hours"":9},{""week"":3,""hours"":11},{""week"":4,""hours"":16},{""week"":5,""hours"":18}],""config"":{""title"":""Mateo’s Weekly Study Hours"",""xLabel"":""Week"",""yLabel"":""Hours"",""xDomain"":[1,5],""yDomain"":[0,20],""showGrid"":true,""dataKeys"":[""hours""]}}",problem solving and data analysis|data interpretation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-014,math,medium,6,"A scatter plot of students’ hours slept and reaction times shows a line of best fit with equation t = -4h + 80, where t is reaction time in milliseconds. What does the slope represent?",Reaction time decreases about 4 ms per additional hour of sleep,Reaction time increases about 4 ms per additional hour of sleep,Students sleep 4 hours per 80 ms of reaction time,Students average 4 hours of sleep,A,"The slope -4 indicates that for each extra hour of sleep, reaction time decreases by roughly 4 milliseconds.",,problem solving and data analysis|scatter plots,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-015,math,medium,6,"A class contains 12 juniors and 8 seniors. If juniors average 78 on an exam and seniors average 84, what is the overall class average?",80.4,81.2,82.0,83.2,A,"Total points = 12(78) + 8(84) = 1,608. Divide by 20 students to get an overall average of 80.4.",,problem solving and data analysis|weighted average,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-016,math,easy,4,A rectangle has length 12 centimeters and width 7 centimeters. What is its area?,19 cm²,42 cm²,72 cm²,84 cm²,D,"Area of a rectangle is length × width, so 12 × 7 = 84 cm².",,geometry|area,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-017,math,medium,6,"A circle has a circumference of 31.4 centimeters. Using π ≈ 3.14, what is the diameter of the circle?",5 cm,8 cm,10 cm,12 cm,C,"Circumference = πd, so d = 31.4 / 3.14 ≈ 10 cm.",,geometry|circles,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-018,math,medium,6,"Triangle PQR has sides PQ = 10, QR = 13, and PR = 15. What is the perimeter of triangle PQR?",26,28,36,38,D,Add the three sides: 10 + 13 + 15 = 38.,,geometry|triangles,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-019,math,medium,6,"In right triangle ABC with right angle at B, AB = 5 and AC = 13. What is sin(A)?",5/13,12/13,13/5,5/12,B,"Using the Pythagorean theorem, BC = √(13^2 - 5^2) = 12. Angle A has opposite side BC = 12 and hypotenuse AC = 13, so sin(A) = 12/13.",,geometry|trigonometry,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-020,math,medium,6,A cylindrical water tank has radius 3 feet and height 8 feet. What is its volume to the nearest cubic foot? (Use π ≈ 3.14.),113 ft³,151 ft³,226 ft³,452 ft³,C,Volume = πr²h ≈ 3.14 × 9 × 8 = 226 ft³.,,geometry|solid geometry,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-021,math,medium,6,The function f is defined by f(x) = 3|x - 2| + 1. What is the minimum value of f(x)?,-2,0,1,3,C,"Absolute value is minimized at x = 2 where |x - 2| = 0, so f(2) = 1.",,passport to advanced math|absolute value,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-022,math,hard,8,"If h(x) = x^3 - 4x and h(x) = 0, which of the following is NOT a solution?",x = 0,x = 2,x = -2,x = √2,D,"Factor x(x^2 - 4) = x(x - 2)(x + 2). The real zeros are -2, 0, and 2. √2 is not a root.",,passport to advanced math|polynomials,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-023,math,medium,6,The function p(x) = -2(x - 1)^2 + 9 models the height in feet of a ball t seconds after it is tossed. What is the maximum height of the ball?,9 ft,10 ft,11 ft,12 ft,A,"A downward-opening parabola written in vertex form has maximum equal to the constant term, 9 feet.",,passport to advanced math|quadratic modeling,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-024,math,medium,6,The bar chart shows the number of students attending each review session. How many more students attended Session 3 than Session 1?,4,6,8,10,B,"Session 1 has 18 students and Session 3 has 24, a difference of 6.","{""type"":""bar"",""data"":[{""session"":""1"",""students"":18},{""session"":""2"",""students"":21},{""session"":""3"",""students"":24},{""session"":""4"",""students"":20}],""config"":{""title"":""Review Session Attendance"",""xLabel"":""Session"",""yLabel"":""Students"",""dataKeys"":[""students""],""showGrid"":true}}",problem solving and data analysis|bar charts,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-025,math,medium,6,"A bag contains 5 red, 7 blue, and 8 green tiles. If one tile is selected at random, what is the probability it is not green?",5/20,7/20,12/20,15/20,C,"There are 20 tiles in total and 12 are not green (red or blue), so the probability is 12/20 = 3/5.",,problem solving and data analysis|probability,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-026,math,hard,8,How many different 3-letter arrangements can be formed from the letters in the word PLAN without repeating any letter?,24,36,48,64,A,"There are 4 choices for the first letter, 3 for the second, and 2 for the third: 4 × 3 × 2 = 24 arrangements.",,problem solving and data analysis|combinatorics,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-027,math,hard,8,Solve 4/(x - 1) + 3/(x + 1) = 5. Which answer gives all real solutions?,x = 2 only,x = -3/5 only,x = 2 or x = -3/5,x = 1 or x = -1,C,"Multiplying by (x - 1)(x + 1) gives 4(x + 1) + 3(x - 1) = 5(x^2 - 1). Simplifying leads to 5x^2 - 7x - 6 = 0, which factors to (5x + 3)(x - 2) = 0. Solutions are x = 2 and x = -3/5, neither excluded by the denominators.",,passport to advanced math|rational equations,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-028,math,medium,6,Solve for x: |2x - 5| = 9.,x = -2 or x = 7,x = 2 or x = -7,x = -2 or x = 2,x = -7 or x = 7,A,Set 2x - 5 = 9 or 2x - 5 = -9. Solutions are x = 7 and x = -2.,,passport to advanced math|absolute value,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-029,math,medium,6,"If f(x) = 2x + 3 and g(x) = x^2 - 1, what is f(g(2))?",5,7,9,11,C,First compute g(2) = 4 - 1 = 3. Then f(3) = 2(3) + 3 = 9.,,passport to advanced math|function composition,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-030,math,medium,6,"Which linear function passes through both points (–4, 9) and (2, –3)?",y = -2x + 1,y = -2x + 5,y = 2x + 1,y = 2x - 5,A,"Slope = (-3 - 9)/(2 - (-4)) = -12/6 = -2. Substitute into y = -2x + b using (2, -3): -3 = -4 + b, so b = 1, giving y = -2x + 1.",,heart of algebra|linear equations,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-031,math,medium,6,What is the slope of a line perpendicular to the line 4y - 3x = 12?,-3/4,3/4,4/3,-4/3,D,"Rewrite as y = (3/4)x + 3. The slope is 3/4, so a perpendicular slope is the negative reciprocal, -4/3.",,heart of algebra|slope,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-032,math,medium,6,"Data Set A has a mean of 50 with a small standard deviation, while Data Set B has the same mean but a larger standard deviation. What does this indicate?",Data Set A has more spread than Data Set B,Data Set B has more spread than Data Set A,Both sets have identical spreads,Data Set B must contain higher values only,B,"A larger standard deviation means the values are more spread out from the mean, so Data Set B is more variable.",,problem solving and data analysis|statistics,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-033,math,medium,6,A box plot of commute times shows a median of 22 minutes and an interquartile range of 8 minutes. Which statement is true?,Half of the commutes are between 18 and 26 minutes,All commutes are shorter than 22 minutes,The shortest commute is 8 minutes,The mean commute is 30 minutes,A,An IQR of 8 minutes centered on the median means the middle 50% of data lies from Q1 = 18 to Q3 = 26 minutes.,,problem solving and data analysis|box plots,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-034,math,medium,6,"A smoothie stand sells small drinks for $4 and large drinks for $6. If the stand sold 140 drinks and made $700, how many large drinks were sold?",20,35,50,70,D,Let s be small drinks and l be large. s + l = 140 and 4s + 6l = 700. Substitute s = 140 - l into the revenue equation: 4(140 - l) + 6l = 700 → 560 - 4l + 6l = 700 → 2l = 140 → l = 70.,,heart of algebra|systems of equations,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-035,math,easy,4,A student increased her practice time from 40 minutes to 52 minutes per day. What is the percent increase?,20%,25%,30%,35%,C,"The increase is 12 minutes. 12 ÷ 40 = 0.30, or a 30% increase.",,problem solving and data analysis|percent change,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-036,math,easy,4,"The data set {12, 15, 18, 19, 21, 24, 30} represents quiz scores. What is the median?",18,19,21,24,B,"With seven values, the median is the fourth value when ordered from least to greatest, which is 19.",,problem solving and data analysis|median,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-037,math,medium,6,"Triangle ABC is similar to triangle DEF with a scale factor of 3 (ABC to DEF). If AB = 5, what is the length of DE?",5/3,3,8,15,D,"Corresponding sides scale by 3, so DE = 3 × AB = 15.",,geometry|similarity,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-038,math,medium,6,A regular pentagon has interior angles that sum to 540°. What is the measure of each interior angle?,90°,96°,108°,120°,C,"A regular pentagon divides the 540° sum equally among 5 angles, giving 540° ÷ 5 = 108°.",,geometry|polygons,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-039,math,medium,6,"What is the distance between the points (–3, 4) and (5, –2) in the coordinate plane?",6,8,10,12,C,Use the distance formula: √[(5 + 3)^2 + (-2 - 4)^2] = √[(8)^2 + (-6)^2] = √(64 + 36) = √100 = 10.,,geometry|coordinate geometry,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-040,math,hard,8,"If f(x) = (3x - 2)/(x + 4), what is f^{-1}(1)?",-4,-2,1,3,D,Set y = (3x - 2)/(x + 4) and solve for x: yx + 4y = 3x - 2 → (y - 3)x = -2 - 4y → x = -(2 + 4y)/(y - 3). Thus f^{-1}(x) = -(2 + 4x)/(x - 3). Substitute x = 1 to get f^{-1}(1) = -(2 + 4)/(1 - 3) = -6 / -2 = 3.,,passport to advanced math|inverse functions,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-041,math,medium,6,Which point satisfies both inequalities y ≥ 2x - 1 and y < -x + 5?,"(0, 0)","(1, 3)","(2, 4)","(3, 1)",B,"(1, 3) gives 3 ≥ 2(1) - 1 = 1 (true) and 3 < -1 + 5 = 4 (true). The other points fail at least one inequality.",,heart of algebra|inequalities,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-042,math,easy,4,"A recipe calls for flour and sugar in a 3:2 ratio. If 4 cups of sugar are used, how much flour is needed to maintain the ratio?",4 cups,5 cups,6 cups,7 cups,C,"Sugar corresponds to 2 parts. If 2 parts equal 4 cups, each part is 2 cups. Flour uses 3 parts, so 3 × 2 = 6 cups.",,problem solving and data analysis|ratios,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-043,math,medium,6,The arithmetic sequence a_n = 7 + 5(n - 1) represents the score a student aims for on the nth practice test. What score is targeted on the 6th practice test?,27,32,37,42,B,Substitute n = 6: a_6 = 7 + 5(5) = 7 + 25 = 32.,,passport to advanced math|sequences,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-044,math,hard,8,Solve for x: 3^{2x - 1} = 27.,x = 1,x = 2,x = 3,x = 4,B,"27 equals 3^3, so set 2x - 1 = 3 → 2x = 4 → x = 2.",,passport to advanced math|exponential equations,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-045,math,hard,8,What value of x satisfies log_2 x = 5?,16,25,32,64,C,"Rewrite as 2^5 = x, so x = 32.",,passport to advanced math|logarithms,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-046,math,medium,6,A chemist mixes 3 liters of a 20% saline solution with x liters of a 50% saline solution to create a 32% solution. What is the value of x?,1 L,2 L,3 L,4 L,B,Total salt = 0.20(3) + 0.50x. Total volume = 3 + x. Set (0.6 + 0.5x)/(3 + x) = 0.32. Solving gives 0.6 + 0.5x = 0.96 + 0.32x → 0.18x = 0.36 → x = 2.,,problem solving and data analysis|mixture problems,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-047,math,hard,8,How many real solutions does the equation 4x^2 + 12x + 25 = 0 have?,0,1,2,4,A,"Compute the discriminant: b^2 - 4ac = 12^2 - 4(4)(25) = 144 - 400 = -256, which is negative, so there are no real solutions.",,passport to advanced math|quadratics,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-048,math,easy,4,"If point P(2, -5) is translated by the rule (x, y) → (x + 3, y + 4), what are the coordinates of P′?","(5, -1)","(5, -9)","(1, -1)","(1, -9)",A,"Add 3 to the x-coordinate and 4 to the y-coordinate: (2 + 3, -5 + 4) = (5, -1).",,geometry|transformations,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-049,math,medium,6,"Given the piecewise function h(x) = {2x + 1 for x ≤ 0, 5 - x for x > 0}, what is h(-2) + h(1)?",-1,1,3,5,B,Use 2x + 1 for x = -2 to get h(-2) = -3. Use 5 - x for x = 1 to get h(1) = 4. Sum: -3 + 4 = 1.,,passport to advanced math|piecewise functions,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-math-050,math,medium,6,The area chart shows the cumulative number of books Lin read this year. How many books did Lin read between Month 2 and Month 4?,3,4,5,6,C,"Cumulative totals: Month2 = 6, Month4 = 11, so Lin read 11 - 6 = 5 books during that interval.","{""type"":""area"",""data"":[{""month"":1,""books"":3},{""month"":2,""books"":6},{""month"":3,""books"":8},{""month"":4,""books"":11},{""month"":5,""books"":14}],""config"":{""title"":""Cumulative Books Read"",""xLabel"":""Month"",""yLabel"":""Books"",""xDomain"":[1,5],""yDomain"":[0,15],""dataKeys"":[""books""],""showGrid"":true}}",problem solving and data analysis|area chart,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-051,reading,easy,4,"Passage: ""The small observatory sat on a quiet hill, where Lena spent every clear night tracking the same comet inching across the sky."" What is the main focus of the passage?",The noise from the town below the observatory,Lena’s dedication to following the comet,The technical design of the observatory,A rivalry between two astronomers,B,"The passage centers on Lena repeatedly observing a comet, emphasizing her dedication.",,reading|information and ideas|main idea,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-052,reading,easy,4,"Passage: ""When the mayor proposed replacing a vacant lot with a pocket park, longtime residents welcomed the change, recalling the vibrant garden that once stood there."" What inference can be made?",Residents oppose all new construction,The lot has always been empty,Residents associate the new park with positive memories,The mayor wants to build apartments,C,"Residents support the park because it reminds them of an earlier garden, implying positive associations.",,reading|information and ideas|inference,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-053,reading,medium,6,"Passage: ""The novel’s narrator speaks with wry amusement about his failed inventions, admitting that each setback taught him more than the rare success."" Which choice best describes his tone?",Resentful,Amused,Serious,Indifferent,B,"The narrator uses humor to discuss failures, indicating an amused tone.",,reading|craft and structure|tone,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-054,reading,medium,6,"Passage: ""Because the glacier’s retreat exposes older layers of ice, researchers can analyze trapped air bubbles to reconstruct the region’s ancient climate."" What is the primary purpose of the sentence?",To argue that glaciers are dangerous,To explain how scientists gather climate data,To suggest ice bubbles are rare,To describe tourist activities,B,The sentence explains the method scientists use (analyzing bubbles) to learn about past climates.,,reading|information and ideas|purpose,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-055,reading,medium,6,"Passage: ""Despite its modest size, the museum curates exhibits that rotate monthly, ensuring visitors always encounter something new."" Which word best replaces ""modest"" without changing the meaning?",Humble,Extravagant,Temporary,Inaccurate,A,"""Modest"" in this context refers to the museum’s small scale; ""humble"" preserves that meaning.",,reading|craft and structure|vocabulary,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-056,reading,hard,8,"Passage: ""Elena first considered the mural merely a civic decoration, but the longer she studied its layers of intertwined hands, the more she recognized it as a call for collective action."" What shift occurs in Elena’s perspective?",She stops supporting public art,She appreciates the mural’s deeper message,She questions whether the mural should be removed,She compares the mural to other paintings,B,"Elena moves from seeing the mural as decoration to understanding its call to action, showing deeper appreciation.",,reading|information and ideas|perspective,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-057,reading,medium,6,"Passage: ""Scientists tracking monarch butterfly migration noted that the insects departed two weeks earlier than usual, coinciding with an unseasonably warm autumn."" Which statement is supported by the passage?",Earlier departures may be linked to warmer weather,Butterflies migrate randomly each year,Warm weather always delays migration,Monarchs no longer migrate in autumn,A,"The passage links early departure with warm temperatures, suggesting a connection.",,reading|information and ideas|data relationships,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-058,reading,medium,6,"Passage: ""The librarian’s insistence on cataloging every donated book annoyed some volunteers, yet her careful records later proved invaluable when donors asked about specific titles."" What best explains the librarian’s actions?",She hoped to discourage donors,She preferred working alone,Her detailed approach ultimately benefited the group,She wanted to sell the books,C,"Though initially unpopular, her detailed cataloging helped when donors requested updates, benefiting the group.",,reading|information and ideas|function,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-059,reading,medium,6,"Passage: ""The chef doesn’t measure spices so much as listen to the sizzle and watch the sauce deepen in color, letting those cues dictate the final dash of heat."" What does the figurative language suggest?",The chef relies on precise tools,The kitchen is too loud for measuring,Cooking is guided by sensory intuition,The chef avoids using spices,C,Describing listening to sizzles and watching colors implies the chef relies on senses rather than measurements.,,reading|craft and structure|figurative language,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-060,reading,medium,6,"Passage: ""After studying the ancient seed vault, Maya argued that preserving biodiversity required not just storage but also restoring habitats where those seeds could thrive."" Which claim does Maya make?",Seed vaults are unnecessary,Habitat restoration must accompany preservation,Restoration is cheaper than storage,Biodiversity depends only on lab work,B,"Maya asserts that storing seeds isn’t enough; habitats must be restored, so preservation needs restoration.",,reading|information and ideas|claims,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-061,reading,medium,6,"Passage: ""While building the robot, Priya swapped out the bulky battery pack for a slimmer design, a choice that reduced weight but also shortened operating time."" What trade-off does Priya make?",She increases weight but lengthens operation,She reduces weight at the cost of run time,She keeps both weight and time unchanged,She increases both weight and time,B,"The passage states the slimmer battery reduces weight but shortens operating time, showing a trade-off.",,reading|information and ideas|cause and effect,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch01-reading-062,reading,hard,8,"Passage: ""The historian’s essay toggles between describing the ornate canal system and questioning whether its upkeep ultimately exhausted the empire."" How does the author structure the essay?",By listing chronological events only,By alternating between description and analysis,By summarizing modern engineering feats,By presenting a fictional dialogue,B,The passage explains the essay alternates between describing the canal and analyzing its consequences.,,reading|craft and structure|text structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
